DateTime,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-03-31 16:00:00,2.3,10.1,152.0,111.0
2004-03-31 17:00:00,2.4,11.3,128.0,103.0
2004-03-31 18:00:00,2.8,11.8,121.0,103.0
2004-03-31 19:00:00,2.7,11.5,142.0,107.0
2004-03-31 20:00:00,2.3,9.3,131.0,105.0
2004-03-31 21:00:00,1.5,5.5,81.0,91.0
2004-03-31 22:00:00,1.4,5.1,60.0,79.0
2004-03-31 23:00:00,1.2,4.8,57.0,79.0
2004-04-01 00:00:00,1.6,6.3,96.0,86.0
2004-04-01 01:00:00,1.2,5.1,85.0,70.0
2004-04-01 02:00:00,1.1,4.1,50.0,55.0
2004-04-01 03:00:00,0.9,4.0,53.5,52.0
2004-04-01 04:00:00,0.7,2.4,57.0,49.0
2004-04-01 05:00:00,0.9,2.9,64.0,50.0
2004-04-01 06:00:00,1.7,7.4,153.0,67.0
2004-04-01 07:00:00,4.2,19.8,342.0,94.0
2004-04-01 08:00:00,5.6,28.5,378.0,119.0
2004-04-01 09:00:00,4.6,21.0,304.0,139.0
2004-04-01 10:00:00,2.8,11.7,192.0,113.0
2004-04-01 11:00:00,1.6,6.8,130.0,88.0
2004-04-01 12:00:00,1.7,7.4,106.0,73.0
2004-04-01 13:00:00,1.7,8.6,102.0,73.0
2004-04-01 14:00:00,1.7,10.549999999999999,99.0,72.0
2004-04-01 15:00:00,1.9,12.5,108.0,81.0
2004-04-01 16:00:00,2.3,14.45,131.0,93.0
2004-04-01 17:00:00,3.3,16.4,163.0,106.0
2004-04-01 18:00:00,4.2,21.2,211.0,132.0
2004-04-01 19:00:00,5.5,25.0,267.0,164.0
2004-04-01 20:00:00,4.9,20.2,269.0,161.0
2004-04-01 21:00:00,2.5,10.8,154.0,124.0
2004-04-01 22:00:00,2.0,9.9,127.0,113.0
2004-04-01 23:00:00,2.0,8.5,122.0,103.0
2004-04-02 00:00:00,2.0,8.0,126.0,104.0
2004-04-02 01:00:00,1.3,5.6,84.0,93.0
2004-04-02 02:00:00,1.0,3.2,58.0,60.0
2004-04-02 03:00:00,0.9,3.3,47.5,56.0
2004-04-02 04:00:00,0.8,2.8,37.0,52.0
2004-04-02 05:00:00,0.7,2.6,56.0,66.0
2004-04-02 06:00:00,1.1,4.3,91.0,82.0
2004-04-02 07:00:00,2.6,13.0,159.0,109.0
2004-04-02 08:00:00,3.9,20.3,190.0,114.0
2004-04-02 09:00:00,5.0,20.7,249.0,139.0
2004-04-02 10:00:00,3.3,15.9,196.0,127.0
2004-04-02 11:00:00,2.9,14.2,180.0,127.0
2004-04-02 12:00:00,3.1,15.9,167.0,135.0
2004-04-02 13:00:00,3.0,16.1,159.0,130.0
2004-04-02 14:00:00,2.7,14.7,152.0,126.0
2004-04-02 15:00:00,2.7,14.0,149.0,121.0
2004-04-02 16:00:00,2.6,13.6,143.0,122.0
2004-04-02 17:00:00,3.7,19.7,185.0,138.0
2004-04-02 18:00:00,4.5,23.3,223.0,165.0
2004-04-02 19:00:00,4.7,24.1,215.0,154.0
2004-04-02 20:00:00,5.5,25.4,271.0,168.0
2004-04-02 21:00:00,3.0,14.1,180.0,146.0
2004-04-02 22:00:00,1.9,10.1,115.0,124.0
2004-04-02 23:00:00,2.3,12.1,149.0,124.0
2004-04-03 00:00:00,1.6,9.0,98.0,106.0
2004-04-03 01:00:00,1.3,6.3,73.0,88.0
2004-04-03 02:00:00,1.2,5.3,69.0,83.0
2004-04-03 03:00:00,0.9,3.8,64.5,78.5
2004-04-03 04:00:00,0.8,3.0,60.0,74.0
2004-04-03 05:00:00,0.8,3.3,56.0,64.0
2004-04-03 06:00:00,0.9,3.5,73.0,69.0
2004-04-03 07:00:00,2.0,9.5,159.0,91.0
2004-04-03 08:00:00,3.0,15.2,203.0,96.0
2004-04-03 09:00:00,3.1,14.3,211.0,106.0
2004-04-03 10:00:00,3.1,11.2,211.51020408163265,106.36734693877551
2004-04-03 11:00:00,3.1,11.4,212.0204081632653,106.73469387755102
2004-04-03 12:00:00,3.1,13.4,212.53061224489795,107.10204081632654
2004-04-03 13:00:00,3.1,10.6,213.0408163265306,107.46938775510205
2004-04-03 14:00:00,3.1,10.8,213.55102040816325,107.83673469387755
2004-04-03 15:00:00,3.1,11.9,214.0612244897959,108.20408163265306
2004-04-03 16:00:00,3.1,13.5,214.57142857142858,108.57142857142857
2004-04-03 17:00:00,3.1,15.2,215.08163265306123,108.93877551020408
2004-04-03 18:00:00,3.1,17.1,215.59183673469389,109.3061224489796
2004-04-03 19:00:00,3.1,26.7,216.10204081632654,109.6734693877551
2004-04-03 20:00:00,3.1,14.2,216.6122448979592,110.04081632653062
2004-04-03 21:00:00,3.1,8.5,217.12244897959184,110.40816326530611
2004-04-03 22:00:00,3.1,14.3,217.6326530612245,110.77551020408163
2004-04-03 23:00:00,3.1,9.3,218.14285714285714,111.14285714285714
2004-04-04 00:00:00,3.1,7.8,218.6530612244898,111.51020408163265
2004-04-04 01:00:00,3.1,6.7,219.16326530612244,111.87755102040816
2004-04-04 02:00:00,3.1,5.4,219.6734693877551,112.24489795918367
2004-04-04 03:00:00,3.1,5.6,220.18367346938774,112.61224489795919
2004-04-04 04:00:00,3.1,3.5,220.69387755102042,112.9795918367347
2004-04-04 05:00:00,3.1,3.0,221.20408163265307,113.34693877551021
2004-04-04 06:00:00,3.1,4.4,221.71428571428572,113.71428571428571
2004-04-04 07:00:00,3.1,3.5,222.22448979591837,114.08163265306122
2004-04-04 08:00:00,3.1,4.2,222.73469387755102,114.44897959183673
2004-04-04 09:00:00,3.1,8.0,223.24489795918367,114.81632653061224
2004-04-04 10:00:00,3.1,9.0,223.75510204081633,115.18367346938776
2004-04-04 11:00:00,3.1,8.1,224.26530612244898,115.55102040816327
2004-04-04 12:00:00,3.1,8.6,224.77551020408163,115.91836734693878
2004-04-04 13:00:00,3.1,7.1,225.28571428571428,116.28571428571429
2004-04-04 14:00:00,3.1,5.6,225.79591836734693,116.65306122448979
2004-04-04 15:00:00,3.1,10.0,226.30612244897958,117.0204081632653
2004-04-04 16:00:00,3.1,10.5,226.81632653061223,117.38775510204081
2004-04-04 17:00:00,3.1,10.1,227.3265306122449,117.75510204081633
2004-04-04 18:00:00,3.1,10.0,227.83673469387756,118.12244897959184
2004-04-04 19:00:00,3.1,13.0,228.3469387755102,118.48979591836735
2004-04-04 20:00:00,3.1,10.5,228.85714285714286,118.85714285714286
2004-04-04 21:00:00,3.1,5.2,229.3673469387755,119.22448979591837
2004-04-04 22:00:00,3.1,6.9,229.87755102040816,119.59183673469389
2004-04-04 23:00:00,3.1,6.4,230.3877551020408,119.95918367346938
2004-04-05 00:00:00,3.1,4.7,230.89795918367346,120.3265306122449
2004-04-05 01:00:00,3.1,2.4,231.40816326530611,120.6938775510204
2004-04-05 02:00:00,3.1,2.2,231.91836734693877,121.06122448979592
2004-04-05 03:00:00,3.1,1.1,232.42857142857142,121.42857142857143
2004-04-05 04:00:00,3.1,0.9,232.9387755102041,121.79591836734694
2004-04-05 05:00:00,3.1,3.1,233.44897959183675,122.16326530612244
2004-04-05 06:00:00,3.1,6.2,233.9591836734694,122.53061224489795
2004-04-05 07:00:00,3.1,13.2,234.46938775510205,122.89795918367346
2004-04-05 08:00:00,3.1,25.8,234.9795918367347,123.26530612244898
2004-04-05 09:00:00,3.1,18.2,235.48979591836735,123.63265306122449
2004-04-05 10:00:00,3.1,14.3,236.0,124.0
2004-04-05 11:00:00,3.0,13.7,228.0,121.0
2004-04-05 12:00:00,3.2,15.7,206.0,114.0
2004-04-05 13:00:00,3.1,15.4,188.0,114.0
2004-04-05 14:00:00,2.5,12.6,158.0,106.0
2004-04-05 15:00:00,2.1,9.8,124.0,89.0
2004-04-05 16:00:00,2.0,9.6,98.0,82.0
2004-04-05 17:00:00,3.2,16.3,160.0,111.0
2004-04-05 18:00:00,4.1,19.8,194.0,132.0
2004-04-05 19:00:00,3.9,18.0,174.0,121.0
2004-04-05 20:00:00,3.1,13.6,157.0,116.0
2004-04-05 21:00:00,2.0,8.7,109.0,100.0
2004-04-05 22:00:00,1.7,7.7,85.0,89.0
2004-04-05 23:00:00,1.6,7.3,90.0,92.0
2004-04-06 00:00:00,1.0,4.1,61.0,71.0
2004-04-06 01:00:00,0.8,2.7,36.0,51.0
2004-04-06 02:00:00,0.5,1.5,25.0,39.0
2004-04-06 03:00:00,0.5,1.9,24.5,37.0
2004-04-06 04:00:00,0.5,1.8,24.0,35.0
2004-04-06 05:00:00,0.8,3.4,73.0,64.0
2004-04-06 06:00:00,1.7,8.5,164.0,94.0
2004-04-06 07:00:00,4.5,24.1,329.0,134.0
2004-04-06 08:00:00,5.6,28.5,302.0,129.0
2004-04-06 09:00:00,4.4,22.0,256.0,125.0
2004-04-06 10:00:00,2.9,14.1,182.0,107.0
2004-04-06 11:00:00,1.6,7.6,105.0,78.0
2004-04-06 12:00:00,2.6,14.5,136.0,91.0
2004-04-06 13:00:00,2.9,13.6,167.0,116.0
2004-04-06 14:00:00,2.5,11.5,166.0,131.0
2004-04-06 15:00:00,1.9,9.2,115.0,113.0
2004-04-06 16:00:00,1.9,10.3,109.0,98.0
2004-04-06 17:00:00,2.7,14.0,143.0,116.0
2004-04-06 18:00:00,3.0,15.0,159.0,120.0
2004-04-06 19:00:00,3.3,15.1,181.0,126.0
2004-04-06 20:00:00,3.2,14.8,178.0,126.0
2004-04-06 21:00:00,1.8,8.5,91.0,90.0
2004-04-06 22:00:00,1.3,5.9,76.0,81.0
2004-04-06 23:00:00,1.1,4.8,66.0,74.0
2004-04-07 00:00:00,0.9,4.0,56.0,67.0
2004-04-07 01:00:00,0.7,2.3,35.0,46.0
2004-04-07 02:00:00,0.4,1.4,21.0,30.0
2004-04-07 03:00:00,0.3,0.7,16.5,24.5
2004-04-07 04:00:00,0.3,0.7,12.0,19.0
2004-04-07 05:00:00,0.3,0.8,22.0,32.0
2004-04-07 06:00:00,0.8,3.6,55.0,61.0
2004-04-07 07:00:00,2.8,12.9,152.0,111.0
2004-04-07 08:00:00,3.1,15.7,153.0,102.0
2004-04-07 09:00:00,2.3,8.6,152.0,116.0
2004-04-07 10:00:00,1.6,7.4,112.0,96.0
2004-04-07 11:00:00,1.5,6.6,119.0,97.0
2004-04-07 12:00:00,1.6,7.8,122.0,110.0
2004-04-07 13:00:00,1.8,9.1,115.0,103.0
2004-04-07 14:00:00,1.4,6.1,84.0,79.0
2004-04-07 15:00:00,1.9,7.5,146.0,104.0
2004-04-07 16:00:00,1.2,5.9,65.0,69.0
2004-04-07 17:00:00,2.3,12.7,120.0,96.0
2004-04-07 18:00:00,3.3,13.5,185.0,121.0
2004-04-07 19:00:00,3.1,14.5,157.0,129.0
2004-04-07 20:00:00,3.3,11.0,174.0,116.0
2004-04-07 21:00:00,1.2,3.2,62.0,71.0
2004-04-07 22:00:00,1.3,4.3,81.0,85.0
2004-04-07 23:00:00,1.9,7.1,118.0,101.0
2004-04-08 00:00:00,1.4,4.8,95.0,97.0
2004-04-08 01:00:00,1.5,5.7,84.0,89.0
2004-04-08 02:00:00,1.1,4.1,56.0,72.0
2004-04-08 03:00:00,0.8,3.3,49.5,64.5
2004-04-08 04:00:00,0.8,1.8,43.0,57.0
2004-04-08 05:00:00,0.8,2.8,69.0,62.0
2004-04-08 06:00:00,1.1,4.8,74.0,64.0
2004-04-08 07:00:00,2.6,13.8,161.0,80.0
2004-04-08 08:00:00,5.1,27.1,308.0,118.0
2004-04-08 09:00:00,4.2,19.1,300.0,130.0
2004-04-08 10:00:00,2.6,11.7,189.0,113.0
2004-04-08 11:00:00,2.4,12.7,164.0,112.0
2004-04-08 12:00:00,2.1,11.3,122.0,96.0
2004-04-08 13:00:00,2.6,14.2,166.0,125.0
2004-04-08 14:00:00,2.8,13.9,181.0,128.0
2004-04-08 15:00:00,2.5,13.2,127.0,101.0
2004-04-08 16:00:00,1.9,10.7,106.0,95.0
2004-04-08 17:00:00,3.6,19.7,192.0,138.0
2004-04-08 18:00:00,4.6,24.0,241.0,154.0
2004-04-08 19:00:00,5.6,28.5,326.0,171.0
2004-04-08 20:00:00,4.3,15.8,232.0,136.0
2004-04-08 21:00:00,1.6,7.0,92.0,93.0
2004-04-08 22:00:00,1.4,6.3,95.0,99.0
2004-04-08 23:00:00,2.0,6.3839999999999995,129.0,106.0
2004-04-09 00:00:00,2.4,6.468,154.0,109.0
2004-04-09 01:00:00,1.8,6.552,118.0,97.0
2004-04-09 02:00:00,1.0,6.636,69.0,83.0
2004-04-09 03:00:00,1.0,6.72,83.0,81.0
2004-04-09 04:00:00,1.0,6.804,97.0,79.0
2004-04-09 05:00:00,0.9,6.888,145.0,84.0
2004-04-09 06:00:00,1.5,6.9719999999999995,169.0,86.0
2004-04-09 07:00:00,2.6,7.056,250.0,111.0
2004-04-09 08:00:00,2.9,7.14,215.0,117.0
2004-04-09 09:00:00,2.7,7.224,237.0,122.0
2004-04-09 10:00:00,2.4,7.308,190.0,119.0
2004-04-09 11:00:00,2.6,7.392,219.0,121.0
2004-04-09 12:00:00,4.1,7.476,294.0,127.0
2004-04-09 13:00:00,4.3,7.5600000000000005,253.0,135.0
2004-04-09 14:00:00,2.2,7.644,176.0,119.0
2004-04-09 15:00:00,3.4,7.728,243.0,137.0
2004-04-09 16:00:00,3.6,7.812,214.0,139.0
2004-04-09 17:00:00,2.5,7.896,141.0,117.0
2004-04-09 18:00:00,2.8,7.98,166.0,127.0
2004-04-09 19:00:00,3.4,8.064,197.0,137.0
2004-04-09 20:00:00,3.0,8.148,191.0,127.0
2004-04-09 21:00:00,2.1,8.232,159.0,107.0
2004-04-09 22:00:00,2.4,8.316,175.0,102.0
2004-04-09 23:00:00,2.3,8.4,157.0,95.0
2004-04-10 00:00:00,1.3,5.4,83.0,79.0
2004-04-10 01:00:00,1.7,6.9,118.0,78.0
2004-04-10 02:00:00,1.7,6.4,101.0,75.0
2004-04-10 03:00:00,1.0,3.6,73.5,63.5
2004-04-10 04:00:00,0.8,3.3,46.0,52.0
2004-04-10 05:00:00,1.0,4.0,81.0,55.0
2004-04-10 06:00:00,1.4,6.0,112.0,65.0
2004-04-10 07:00:00,1.7,8.2,150.0,72.0
2004-04-10 08:00:00,2.0,9.9,138.0,76.0
2004-04-10 09:00:00,2.0,8.8,124.0,84.0
2004-04-10 10:00:00,1.9,8.4,124.0,90.0
2004-04-10 11:00:00,2.1,7.5,115.0,89.0
2004-04-10 12:00:00,1.8,7.8,101.0,87.0
2004-04-10 13:00:00,1.5,6.4,90.0,88.0
2004-04-10 14:00:00,1.3,5.1,90.0,81.0
2004-04-10 15:00:00,1.4,6.9,89.0,89.0
2004-04-10 16:00:00,1.5,6.8,92.0,91.0
2004-04-10 17:00:00,1.7,7.4,103.0,104.0
2004-04-10 18:00:00,2.0,8.7,122.0,111.0
2004-04-10 19:00:00,2.5,11.2,159.0,129.0
2004-04-10 20:00:00,2.4,10.5,172.0,133.0
2004-04-10 21:00:00,2.0,8.2,125.0,115.0
2004-04-10 22:00:00,2.9,11.6,187.0,125.0
2004-04-10 23:00:00,2.5,9.7,174.0,117.0
2004-04-11 00:00:00,1.4,5.1,75.0,84.0
2004-04-11 01:00:00,1.2,4.0,48.0,63.0
2004-04-11 02:00:00,1.0,3.7,61.0,68.0
2004-04-11 03:00:00,1.0,4.0,49.5,60.0
2004-04-11 04:00:00,0.85,3.0,38.0,52.0
2004-04-11 05:00:00,0.7,2.9,38.0,49.0
2004-04-11 06:00:00,0.8,2.9,41.0,49.0
2004-04-11 07:00:00,0.9,3.0,51.0,52.0
2004-04-11 08:00:00,1.1,3.7,61.0,58.0
2004-04-11 09:00:00,1.0,3.9,47.0,51.0
2004-04-11 10:00:00,1.6,6.2,87.0,77.0
2004-04-11 11:00:00,1.8,7.3,107.0,90.0
2004-04-11 12:00:00,2.6,9.2,161.0,118.0
2004-04-11 13:00:00,1.1,4.0,61.0,70.0
2004-04-11 14:00:00,0.6,2.3,26.0,35.0
2004-04-11 15:00:00,0.9,3.1,42.0,46.0
2004-04-11 16:00:00,1.0,3.2,55.0,58.0
2004-04-11 17:00:00,1.2,3.3,65.0,61.0
2004-04-11 18:00:00,1.4,4.0,75.0,80.0
2004-04-11 19:00:00,2.0,5.7,93.0,93.0
2004-04-11 20:00:00,1.1,3.4,63.0,78.0
2004-04-11 21:00:00,1.1,3.5,60.0,76.0
2004-04-11 22:00:00,1.1,2.9,63.0,74.0
2004-04-11 23:00:00,1.1,3.1,66.0,81.0
2004-04-12 00:00:00,0.7,1.6,41.0,58.0
2004-04-12 01:00:00,0.6,1.1,42.0,59.0
2004-04-12 02:00:00,0.7,2.0,36.0,54.0
2004-04-12 03:00:00,0.6,1.7,26.0,39.5
2004-04-12 04:00:00,0.3,0.7,16.0,25.0
2004-04-12 05:00:00,0.3,0.5,16.0,26.0
2004-04-12 06:00:00,0.4,0.7,33.0,49.0
2004-04-12 07:00:00,0.5,0.9,39.0,53.0
2004-04-12 08:00:00,0.6,1.5,45.0,57.0
2004-04-12 09:00:00,0.8,2.2,63.0,73.0
2004-04-12 10:00:00,1.0,2.9,71.0,78.0
2004-04-12 11:00:00,1.3,3.9,104.0,93.0
2004-04-12 12:00:00,1.1,2.8,85.0,71.0
2004-04-12 13:00:00,0.6,1.4,53.0,56.0
2004-04-12 14:00:00,0.7,1.7,58.0,60.0
2004-04-12 15:00:00,1.2,3.6,89.0,77.0
2004-04-12 16:00:00,1.4,3.1,96.0,82.0
2004-04-12 17:00:00,1.2,3.5,88.0,77.0
2004-04-12 18:00:00,1.3,3.9,100.0,91.0
2004-04-12 19:00:00,1.8,5.2,127.0,93.0
2004-04-12 20:00:00,1.2,3.7,88.0,82.0
2004-04-12 21:00:00,0.8,2.7,66.0,74.0
2004-04-12 22:00:00,0.8,2.6,61.0,68.0
2004-04-12 23:00:00,0.8,2.4,54.0,65.0
2004-04-13 00:00:00,0.7,2.0,46.0,58.0
2004-04-13 01:00:00,0.5,1.3,25.0,36.0
2004-04-13 02:00:00,0.3,1.2,18.0,29.0
2004-04-13 03:00:00,0.4,1.3,19.5,28.5
2004-04-13 04:00:00,0.3,0.9,21.0,28.0
2004-04-13 05:00:00,0.7,3.1,76.0,68.0
2004-04-13 06:00:00,1.6,6.9,149.0,99.0
2004-04-13 07:00:00,3.9,19.1,328.0,130.0
2004-04-13 08:00:00,4.5,22.1,282.0,128.0
2004-04-13 09:00:00,2.7,11.8,206.0,120.0
2004-04-13 10:00:00,1.6,7.3,133.0,93.0
2004-04-13 11:00:00,1.6,8.0,137.0,96.0
2004-04-13 12:00:00,1.6,7.2,116.0,84.0
2004-04-13 13:00:00,1.5,7.7,112.0,87.0
2004-04-13 14:00:00,1.8,9.7,128.0,87.0
2004-04-13 15:00:00,2.1,9.8,145.0,103.0
2004-04-13 16:00:00,1.7,7.7,110.0,88.0
2004-04-13 17:00:00,3.0,15.3,184.0,118.0
2004-04-13 18:00:00,4.6,21.5,243.0,134.0
2004-04-13 19:00:00,5.0,21.7,259.0,144.0
2004-04-13 20:00:00,3.5,14.6,205.0,129.0
2004-04-13 21:00:00,2.1,9.3,144.0,108.0
2004-04-13 22:00:00,2.1,9.4,152.0,104.0
2004-04-13 23:00:00,1.5,6.8,108.0,90.0
2004-04-14 00:00:00,1.1,4.9,64.0,74.0
2004-04-14 01:00:00,0.9,3.9,73.0,73.0
2004-04-14 02:00:00,0.7,2.7,47.0,60.0
2004-04-14 03:00:00,0.4,1.9,46.0,58.5
2004-04-14 04:00:00,0.65,1.7,45.0,57.0
2004-04-14 05:00:00,0.9,3.3,79.0,62.0
2004-04-14 06:00:00,1.6,7.4,113.0,71.0
2004-04-14 07:00:00,3.9,18.2,263.0,94.0
2004-04-14 08:00:00,5.0,27.7,275.0,99.0
2004-04-14 09:00:00,4.3,18.3,263.0,119.0
2004-04-14 10:00:00,2.7,12.3,183.0,103.0
2004-04-14 11:00:00,2.1,8.9,147.0,95.0
2004-04-14 12:00:00,2.1,10.4,132.0,95.0
2004-04-14 13:00:00,2.185714285714286,9.7,140.42857142857142,95.9047619047619
2004-04-14 14:00:00,2.2714285714285714,12.8,148.85714285714286,96.80952380952381
2004-04-14 15:00:00,2.357142857142857,12.9,157.28571428571428,97.71428571428571
2004-04-14 16:00:00,2.442857142857143,8.9,165.71428571428572,98.61904761904762
2004-04-14 17:00:00,2.5285714285714285,11.0,174.14285714285714,99.52380952380952
2004-04-14 18:00:00,2.6142857142857143,12.6,182.57142857142858,100.42857142857143
2004-04-14 19:00:00,2.7,13.3,191.0,101.33333333333333
2004-04-14 20:00:00,2.7857142857142856,18.1,199.42857142857144,102.23809523809524
2004-04-14 21:00:00,2.8714285714285714,13.0,207.85714285714286,103.14285714285714
2004-04-14 22:00:00,2.9571428571428573,7.8,216.28571428571428,104.04761904761905
2004-04-14 23:00:00,3.0428571428571427,5.8,224.71428571428572,104.95238095238095
2004-04-15 00:00:00,3.1285714285714286,4.7,233.14285714285717,105.85714285714286
2004-04-15 01:00:00,3.2142857142857144,3.1,241.57142857142858,106.76190476190476
2004-04-15 02:00:00,3.3,2.1,250.0,107.66666666666667
2004-04-15 03:00:00,3.3857142857142857,1.7,258.42857142857144,108.57142857142857
2004-04-15 04:00:00,3.4714285714285715,1.3,266.8571428571429,109.47619047619048
2004-04-15 05:00:00,3.557142857142857,2.6,275.28571428571433,110.38095238095238
2004-04-15 06:00:00,3.642857142857143,7.9,283.7142857142857,111.28571428571428
2004-04-15 07:00:00,3.7285714285714286,21.4,292.1428571428571,112.19047619047619
2004-04-15 08:00:00,3.814285714285714,22.1,300.57142857142856,113.0952380952381
2004-04-15 09:00:00,3.9,19.1,309.0,114.0
2004-04-15 10:00:00,3.8,17.3,327.0,127.0
2004-04-15 11:00:00,3.8,17.5,299.0,135.0
2004-04-15 12:00:00,3.9,17.0,257.0,135.0
2004-04-15 13:00:00,3.5,17.0,195.0,120.0
2004-04-15 14:00:00,4.0,19.5,231.0,129.0
2004-04-15 15:00:00,3.0,14.8,170.0,114.0
2004-04-15 16:00:00,3.1,14.0,192.0,129.0
2004-04-15 17:00:00,5.2,24.4,251.0,149.0
2004-04-15 18:00:00,5.6,28.1,289.0,149.0
2004-04-15 19:00:00,5.6,28.5,351.0,158.0
2004-04-15 20:00:00,5.6,24.2,319.0,148.0
2004-04-15 21:00:00,4.6,19.8,264.0,134.0
2004-04-15 22:00:00,2.5,9.3,144.0,111.0
2004-04-15 23:00:00,2.2,7.3,119.0,106.0
2004-04-16 00:00:00,2.0,7.1,120.0,108.0
2004-04-16 01:00:00,1.9,6.7,96.0,93.0
2004-04-16 02:00:00,1.6,6.0,77.0,83.0
2004-04-16 03:00:00,1.0,2.7,70.0,76.0
2004-04-16 04:00:00,1.0,3.6,63.0,69.0
2004-04-16 05:00:00,1.2,5.4,97.0,77.0
2004-04-16 06:00:00,2.0,10.0,180.0,87.0
2004-04-16 07:00:00,4.5,23.2,352.0,109.0
2004-04-16 08:00:00,4.1,18.7,279.0,116.0
2004-04-16 09:00:00,2.6,9.9,186.0,105.0
2004-04-16 10:00:00,2.3,10.2,169.0,106.0
2004-04-16 11:00:00,2.6,11.0,172.0,108.0
2004-04-16 12:00:00,2.4,10.5,127.0,100.0
2004-04-16 13:00:00,4.3,18.9,230.0,149.0
2004-04-16 14:00:00,4.6,18.9,280.0,148.0
2004-04-16 15:00:00,4.0,17.5,242.0,126.0
2004-04-16 16:00:00,4.7,17.7,250.0,140.0
2004-04-16 17:00:00,5.6,23.0,309.0,142.0
2004-04-16 18:00:00,5.2,20.4,270.0,141.0
2004-04-16 19:00:00,5.6,26.8,323.0,149.0
2004-04-16 20:00:00,5.6,19.9,307.0,140.0
2004-04-16 21:00:00,3.4,12.5,224.0,117.0
2004-04-16 22:00:00,2.7,9.6,166.0,103.0
2004-04-16 23:00:00,3.1,10.0,171.0,99.0
2004-04-17 00:00:00,2.6,8.1,169.0,100.0
2004-04-17 01:00:00,2.2,7.1,120.0,88.0
2004-04-17 02:00:00,1.9,6.4,103.0,83.0
2004-04-17 03:00:00,1.891156462585034,5.1,102.70068027210884,82.83673469387755
2004-04-17 04:00:00,1.8823129251700679,3.0,102.40136054421768,82.6734693877551
2004-04-17 05:00:00,1.8734693877551019,4.2,102.10204081632654,82.51020408163265
2004-04-17 06:00:00,1.864625850340136,5.1,101.80272108843538,82.34693877551021
2004-04-17 07:00:00,1.85578231292517,8.1,101.50340136054422,82.18367346938776
2004-04-17 08:00:00,1.846938775510204,8.8,101.20408163265306,82.0204081632653
2004-04-17 09:00:00,1.838095238095238,7.2,100.9047619047619,81.85714285714286
2004-04-17 10:00:00,1.829251700680272,9.2,100.60544217687075,81.6938775510204
2004-04-17 11:00:00,1.820408163265306,6.0,100.3061224489796,81.53061224489795
2004-04-17 12:00:00,1.81156462585034,5.0,100.00680272108843,81.36734693877551
2004-04-17 13:00:00,1.8027210884353742,7.5,99.70748299319727,81.20408163265306
2004-04-17 14:00:00,1.7938775510204081,3.9,99.40816326530613,81.04081632653062
2004-04-17 15:00:00,1.7850340136054421,5.0,99.10884353741497,80.87755102040816
2004-04-17 16:00:00,1.776190476190476,5.4,98.80952380952381,80.71428571428571
2004-04-17 17:00:00,1.76734693877551,5.0,98.51020408163265,80.55102040816327
2004-04-17 18:00:00,1.758503401360544,5.5,98.21088435374149,80.38775510204081
2004-04-17 19:00:00,1.749659863945578,7.8,97.91156462585035,80.22448979591837
2004-04-17 20:00:00,1.7408163265306122,8.2,97.61224489795919,80.06122448979592
2004-04-17 21:00:00,1.7319727891156462,5.3,97.31292517006803,79.89795918367346
2004-04-17 22:00:00,1.7231292517006802,7.9,97.01360544217687,79.73469387755102
2004-04-17 23:00:00,1.7142857142857142,10.7,96.71428571428571,79.57142857142857
2004-04-18 00:00:00,1.7054421768707482,6.9,96.41496598639456,79.40816326530613
2004-04-18 01:00:00,1.6965986394557822,6.3,96.1156462585034,79.24489795918367
2004-04-18 02:00:00,1.6877551020408164,5.6,95.81632653061224,79.08163265306122
2004-04-18 03:00:00,1.6789115646258503,5.4,95.51700680272108,78.91836734693878
2004-04-18 04:00:00,1.6700680272108843,3.2,95.21768707482994,78.75510204081633
2004-04-18 05:00:00,1.6612244897959183,1.9,94.91836734693878,78.59183673469389
2004-04-18 06:00:00,1.6523809523809523,2.3,94.61904761904762,78.42857142857143
2004-04-18 07:00:00,1.6435374149659863,2.4,94.31972789115646,78.26530612244898
2004-04-18 08:00:00,1.6346938775510202,2.9,94.0204081632653,78.10204081632654
2004-04-18 09:00:00,1.6258503401360542,4.2,93.72108843537416,77.93877551020408
2004-04-18 10:00:00,1.6170068027210884,6.8,93.421768707483,77.77551020408163
2004-04-18 11:00:00,1.6081632653061224,7.3,93.12244897959184,77.61224489795919
2004-04-18 12:00:00,1.5993197278911564,5.3,92.82312925170068,77.44897959183673
2004-04-18 13:00:00,1.5904761904761904,3.4,92.52380952380952,77.28571428571429
2004-04-18 14:00:00,1.5816326530612244,3.4,92.22448979591837,77.12244897959184
2004-04-18 15:00:00,1.5727891156462586,6.8,91.92517006802721,76.95918367346938
2004-04-18 16:00:00,1.5639455782312925,7.0,91.62585034013605,76.79591836734694
2004-04-18 17:00:00,1.5551020408163265,7.7,91.3265306122449,76.63265306122449
2004-04-18 18:00:00,1.5462585034013605,8.5,91.02721088435374,76.46938775510205
2004-04-18 19:00:00,1.5374149659863945,13.5,90.72789115646259,76.3061224489796
2004-04-18 20:00:00,1.5285714285714285,9.2,90.42857142857143,76.14285714285714
2004-04-18 21:00:00,1.5197278911564625,8.7,90.12925170068027,75.9795918367347
2004-04-18 22:00:00,1.5108843537414964,6.6,89.82993197278911,75.81632653061224
